time,0#0,0#1,0#2,0#3,0#4,1#0,1#1,1#2,1#3,1#4,2#0,2#1,2#2,2#3,2#4,3#0,3#1,3#2,3#3,3#4,4#0,4#1,4#2,4#3,4#4,myVelocity,myHeading,myX,myY,mySection,averageEnemyDistance,gotHit
461,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,259.9940138490024,235.1480242422849,430.433934613596,1#3,256.0578885833719,0
489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.616432064594191,259.9940138490024,128.18369098949816,411.5617135935521,0#3,327.4179661765696,0
533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,121.38663393078411,234.56419949736355,322.24019752536515,1#2,186.21451335791676,1
536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,121.38663393078411,252.49131813701788,311.3031770316585,1#2,204.0270810676461,1
561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.0,121.38663393078404,400.1766288351224,221.202960583504,2#1,199.35774789675497,1
589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.0,121.38663393078406,471.03143107756574,177.975689108378,2#1,98.06209044009611,1
635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-5.0,100.61094913246538,513.1734698653966,143.24581369704163,3#1,210.55925823301763,0
662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-6.0,133.4595816241986,421.21454463934737,215.25345784376415,2#1,267.1094796147453,0
693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-5.0,99.83332872148615,340.58678904707455,281.7259148261482,2#2,214.39801196858855,0
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-4.0,99.83332872148624,211.5113465173909,304.0984456567529,1#2,443.6000450856605,0
739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.4967577062028674,102.52880770915154,173.61665348492244,309.97407700335054,1#2,457.9224825229703,0
763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.440892098500626e-16,102.15961056041812,102.0,326.0,0#2,508.4102674022231,0
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,97.43893155537256,189.1601747821965,314.1710864879795,1#2,486.0792116517636,0
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,97.4389315553726,331.9481871093991,295.5274941397573,2#2,280.41754581338165,0
826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,97.4389315553726,487.6267838828077,275.2007997045426,3#2,152.9477034806342,0
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,97.43893155537258,604.6336273175983,259.92341153030463,3#2,140.0142849854971,0
19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8.0,142.9187765306316,327.2350145776189,383.9337298247368,2#3,212.60519351032988,0
46,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.611874208078348,188.53076560994813,300.23910615009294,397.5940410006194,1#3,248.54594944283448,0
73,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,188.130102354156,289.9590837071511,325.71358595005734,1#2,339.9043693546397,0
96,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,180.0,279.0,249.0,1#2,330.57860729957014,0
119,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6404529242479073,86.21558969078556,364.3631241425461,229.8917261621727,2#1,309.8883580393813,1
166,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,70.93847754986622,476.5629496001128,268.26752308510663,2#2,399.4326043034527,0
190,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,70.93847754986618,596.5993421771998,309.74359398242655,3#2,393.01297238017605,0
232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-3.174177358058932,71.07045119896725,688.110675710795,341.38090935093294,4#2,394.1690058191074,1
281,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.0,63.11078945553743,525.5692290443698,259.13971543739325,3#2,371.60254950460376,0
306,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.0462680966027,63.110789455537486,408.65006228084513,199.85091810695337,2#1,347.9078469363126,0
357,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.999999999999992,22.389413993573992,371.9266894742272,189.4733062569655,2#1,400.854185167185,1
398,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,11.911940879991018,409.113325601428,361.4687864370702,2#3,303.63250968919994,0
422,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8754025536828456,11.9119408799908,428.0,451.00000000000006,2#3,291.5011553403519,0
455,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,13.083549367941352,450.376385600564,547.4365670758264,2#4,329.36533468439325,0
487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,52.308387475202686,384.6115706469574,471.23229441634953,2#3,203.21766878904236,0
513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6.0,52.3083874752027,292.02794434021257,399.69718317793007,1#3,196.45572589612436,0
543,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,43.17131638782828,206.3158179186445,333.27068876359124,1#2,191.77514303949204,0
576,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,52.26940400840928,143.30119915277075,283.9844855657978,0#2,170.80081552241504,0
606,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,2.541901094892099,157.15816466323815,247.13997286845336,0#2,147.1579221715262,0
636,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,4.594253331266434,152.55821892325247,158.0578354893638,0#1,213.2421115435045,0
663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,145.0,64.0,0#0,336.7126231050215,0
685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,78.2736267742964,204.07523684555457,86.19878562831204,1#0,278.2017947236051,0
707,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,78.27362677429639,282.4055859633707,102.45782640816844,1#0,218.7070980549653,1
738,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.36688641100815,444.9718249399564,136.23570381006405,2#1,281.2687294819666,0
770,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,72.57603167663459,599.4388610184757,173.90381802936727,3#1,439.5783882587587,0
788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,70.00181167283819,552.230972909609,157.34635407530033,3#1,467.0385423067351,0
811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,70.00181167283823,411.7453093957328,106.21878473090597,2#0,393.6521306940939,0
835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5176213527762137,70.0018116728383,282.00000000000006,58.99999999999999,1#0,203.19448811422023,0
859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69.02959259128107,169.56353554892718,18.0,1#0,203.8872237291979,0
882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,119.10047741154344,133.26231829337405,37.8634266102918,0#0,125.0,0
906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,76.34883752203832,144.69770504277864,67.68371047527769,0#0,113.758516164725,0
923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,55.82445470322016,202.37104885777595,106.00002066497431,1#0,162.78820596099706,0
946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,55.82445470322016,332.26035237982,194.19168030781304,2#1,267.5294376325716,0
972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,345.77305573995704,364.0590563692985,236.58523817296592,2#1,375.8989225842501,0
14,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,16.12552383887301,436.319448328467,223.3632628467325,2#1,217.2547012149181,0
55,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.494294370657747,63.87025274043455,315.3415760570797,135.65809524329688,1#1,128.99278600183106,1
298,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,354.0027452783289,288.78318750092933,128.83523075521,1#1,339.06374643012464,1
335,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,70.08022703319644,348.82051181466767,154.02211207962728,2#1,277.9269078678955,0
368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,70.08022703319641,472.9230316600456,198.99504358322747,2#1,248.297207344688,1
392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8.0,70.08022703319638,608.3075987640945,248.05642340533683,3#2,207.50395482345948,1
421,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-8.0,85.18517279548415,579.4990606024985,240.0642258901697,3#2,215.3732055587033,0
461,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.0,85.19146026718015,431.02348453451737,227.5740973367444,2#1,193.24193755608508,0
484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-4.0,85.19146026718015,310.44935900280115,217.43110703496956,1#1,272.6689539681718,0
509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-4.0,85.19146026718018,244.6816541673196,211.89856687036504,1#1,322.50365040327006,1
511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-3.859691179786712,85.1914602671803,235.85314576662668,211.1558911537262,1#1,352.59247192466563,1
536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.713760158494035,108.58778036147558,202.7512714343845,219.09254667191848,1#1,357.1427919931197,1
544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-5.000000000000009,66.0877803614762,191.65177701197783,214.45821060946955,1#1,334.30947737132493,1
326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8.0,147.38472471634032,216.917010841962,462.9321265619055,1#3,447.73350561430266,1
330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,147.38472471634032,240.6328069913145,425.8705425023655,1#3,443.2423037070091,1
422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.0,199.34977541077689,440.151138511352,128.47800921940006,2#1,225.9980215083849,1
447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.0,199.1556124454397,460.8299180402156,187.87406947853103,2#1,251.9176242229957,1
467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.395313647996217,199.24903922138145,492.080000465185,277.3653839822323,3#2,204.73035431596213,1
492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,216.9831195197312,467.9936052434599,244.05595462893237,2#2,114.33716205298542,1
533,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,216.5288553669851,357.40477244937426,97.19644280665526,2#0,199.49403988120412,0
559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,256.5288553669853,298.7407407407408,18.0,1#0,331.2832123175639,0
585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-4.0,208.0969943282281,362.0246286340832,120.4114814483262,2#1,323.53696534170444,0
615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,284.12221120209006,283.9442829739295,106.92470955599184,1#0,400.2616484659397,0
654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,274.53226170870147,179.15322312264485,124.87200060613178,1#1,446.1837584280461,0
679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,274.53226170870147,66.50657440547894,133.80130812639496,0#1,510.1196201314855,0
18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,216.8906795743897,341.7733079491191,464.42002660290507,2#3,348.1631778041404,0
43,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,216.89067957438965,255.33152908687097,349.25137259006084,1#2,255.83251370588317,0
72,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,216.8906795743897,164.08742917672026,227.68446002094757,1#1,100.8950723509436,0
98,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,216.89067957438976,81.847681231387,118.11428224483882,0#0,170.27041716714697,1
123,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-5.0,267.25021201493115,96.16052989986584,120.90767819930514,0#1,210.44512863110336,0
149,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,268.5557245286976,230.11787289441187,124.28850811403292,1#1,256.5512754647215,0
172,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,266.61827267572363,313.97213905679314,126.94380821699232,1#1,273.1048330104889,0
196,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,266.61827267572363,449.7353210395349,134.96617806142717,2#1,395.5266032647842,0
220,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,231.20787619309883,475.5084679726504,141.04963215146253,2#1,383.9191149972692,0
244,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,190.0,510.1736481776669,224.9848077530122,3#1,359.48925959263744,0
269,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,206.1588217482036,559.0089022960159,324.658517385225,3#2,465.4455986769616,0
300,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.662387741132466,135.25880737812665,522.6222085060747,396.32676918578017,3#3,459.3676958000853,0
317,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,137.5940639074586,496.1925887672588,424.9691751658988,3#3,498.8274067054949,0
340,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,137.59406390745855,402.4539228963976,527.6047563293097,2#4,355.81405446055794,0
371,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,210.93951886034813,364.2605358831752,518.8239495221374,2#4,372.7989979326141,0
400,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,257.9395188603529,272.5521760546439,434.1592066148978,1#3,184.8026408981084,1
423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,269.5864094123875,196.55477934709592,433.5814961851997,1#3,318.18331240561827,0
456,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,262.83322954344465,110.0530442056892,432.20939088144365,0#3,290.1768549157248,0
481,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,192.8332295434447,18.0,420.6346226114357,0#3,320.9564687476943,0
499,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,104.92784327666394,84.35868936788897,380.8389762064575,0#3,292.9377433356888,0
532,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,69.3308475762181,95.94886856893076,396.1596672156637,0#3,242.9780461620098,0
572,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69.9235399484675,264.3678249724455,458.73849440617295,1#3,210.45322552122423,1
613,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,30.11383517954073,376.3310651708503,495.0528013563496,2#4,396.9839838883349,0
652,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30.167295610384382,265.9848407763285,304.812629292608,1#2,219.5214165105073,1
685,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,30.167295610384404,195.63112555732488,183.77397945346215,1#1,140.1717766541023,0
709,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,54.99195564113961,194.38684707862728,170.28022531149205,1#1,155.63061562340104,0
736,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,77.84100963624284,324.9721365663556,206.0056101703792,2#1,310.0301485350575,0
761,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,53.73218330573341,427.8149810475512,254.50464900765724,2#2,268.6541238877896,1
783,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.7625079827386205,53.73218330573348,493.5453968063197,302.7316193909473,3#2,272.9346863126401,0
819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,348.29233468112403,478.8674407105833,401.03514451749385,2#3,310.6982774020328,0
843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.5,348.4625440539509,465.05063047452126,467.37177051353257,2#3,416.8031665841038,0
878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-8.0,20.93097082738213,436.3779540139694,512.3046345196476,2#4,340.9844826476415,1
921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-7.149395723495909,20.93097082738225,362.375298018682,318.8247155248002,2#2,321.2986227279089,0
949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-8.0,20.92450174492113,329.00045283360623,231.53964587250888,2#1,378.79017938695296,0
972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,359.63272439266194,293.9935898752889,140.9999794549395,1#1,239.5349661322956,1
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,359.63272439266194,293.2051445358172,263.9974524125035,1#2,209.35137926462292,0
20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-3.0,222.34636250507748,584.6962439046156,209.22347612658285,3#1,184.29335005528927,0
43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-3.0,222.32813540672737,645.0402537935404,275.435803115985,4#2,257.9817579909265,0
66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-8.0,222.32813540672748,744.0264717352811,384.1129794576165,4#3,234.89667117381745,0
89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.0,204.37525956369,770.0140299620429,399.6205161377198,4#3,313.52653838857293,0
113,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5.000000000000042,242.77393912277248,744.2394498539832,361.0498471932647,4#3,354.04571847083207,0
173,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,273.4567900121325,463.5322732599433,367.7059411063788,2#3,350.79305481306056,1
208,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,272.24753788768646,347.05215831977466,370.7044001768319,2#3,308.992192534382,1
223,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3.4808295912398317,272.24753788768635,363.5203095778095,370.0580735117691,2#3,264.5168030002019,1
225,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,272.2475378876854,365.0,370.0,2#3,263.3463299487381,1
242,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,270.0,407.0,370.0,2#3,258.94187067992794,1
268,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,278.5,500.0,370.0,3#3,295.6181374998408,0
297,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0,335.35972776566985,492.6703180082697,363.1713572589241,3#3,265.5051271804716,1
319,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,335.3597277656701,446.3922228656602,464.06406219823856,2#3,295.29978900207976,0
342,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,71.73497378148892,397.9885088095482,448.9741587365909,2#3,250.5218975733892,1
382,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,73.36103669097122,239.8973766100118,401.7280592164311,1#3,215.86236494682075,0
406,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,97.23929372331864,246.8424051847912,394.911851871326,1#3,182.1271488431058,0
433,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,155.29177246990926,345.1112703386243,343.6382357273846,2#2,241.07747490630348,1
464,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,155.2917724699093,393.59898370097153,238.25824876168585,2#1,247.63030650211329,1
488,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,155.2917724699093,441.2507020053473,134.69515812298184,2#1,280.29169035399354,0
514,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.247940113424806,120.89735009679956,446.1404597308394,109.38789890506548,2#0,244.51660170909267,0
548,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,188.5956862345281,357.03772869094496,246.781633620336,2#2,152.79532398615362,1
576,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,201.9258415890125,392.82945182760153,335.85818373817324,2#2,188.6733394394085,1
84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,102.6720846290348,622.3523736048887,200.60748666291263,3#1,260.74145422634416,1
315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.5886191652196704,136.63737257622682,325.5958461709784,450.4279394865528,2#3,304.07107854842656,1
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7.0,59.89702643965438,376.7955299505929,460.2864773922667,2#3,326.2001363017395,1
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,20.525973318584143,397.0,472.0,2#3,322.0791323666565,1
430,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-8.0,23.708844780273697,235.2896981144673,103.69581859800404,1#0,438.83430509880367,1
470,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3427437003865546,44.23592176909499,273.0,109.0,1#0,376.8761249630899,1
478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.999999999999996,42.938600504128274,292.07399852132585,129.4983555537624,1#1,352.8768625857152,1
484,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,42.93860050412827,332.94685249559546,173.42340316896752,2#1,306.23504594880336,1
495,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0,42.938600504128246,343.1650659891629,184.4046650727688,2#1,337.5377253195647,1
503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.0,42.938600504128246,384.7191341963367,229.061796814894,2#1,301.21457156133755,1
519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,42.93860050412822,422.8671312389883,270.0585079224188,2#2,265.4415071396186,1
534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,42.93860050412821,471.233341775207,322.0364809337449,2#2,279.7807483238176,1
545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.0,42.9386005041282,520.9619807772348,375.4786221989111,3#3,270.0700434223467,1
547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,45.34339968214723,534.947679461619,389.7695683384435,3#3,276.6680793168771,1
